geoid,county,name,lat,lon,dist_to_raleigh_mi,dist_to_durham_mi,dist_to_chapelhill_mi,dominant_city,pop_density,suburb_type
37183052002,Census Tract 520.02; Wake County; North Carolina,Census Tract 520.02; Wake County; North Carolina,35.76690030520138,-78.59750565962693,2.4441811916774494,23.028959998110246,27.588016543422132,Raleigh,2536.344740733623,Inner-Ring Suburb
37183052811,Census Tract 528.11; Wake County; North Carolina,Census Tract 528.11; Wake County; North Carolina,35.75079406252769,-78.56155423784102,4.735598565565947,25.267912089556187,29.873472265568665,Raleigh,1448.5309485535022,General Suburb
37183054303,Census Tract 543.03; Wake County; North Carolina,Census Tract 543.03; Wake County; North Carolina,35.88213841042369,-78.38662530113295,15.773182056337959,29.665170634834364,37.51519779649968,Raleigh,83.75370242201812,General Suburb
37183054306,Census Tract 543.06; Wake County; North Carolina,Census Tract 543.06; Wake County; North Carolina,35.81051244469053,-78.30468860097227,18.81249223223088,35.57496933956115,42.65298503163614,Raleigh,266.54310101236325,General Suburb
37183053112,Census Tract 531.12; Wake County; North Carolina,Census Tract 531.12; Wake County; North Carolina,35.56768114906679,-78.78841030253389,16.89603310147598,30.096400987314652,28.19197662667489,Raleigh,716.2876966289673,General Suburb
37183052303,Census Tract 523.03; Wake County; North Carolina,Census Tract 523.03; Wake County; North Carolina,35.74703610467052,-78.68558621192207,3.481433893170267,20.81842235055093,23.70438489502023,Raleigh,5488.4477913456085,Inner-Ring Suburb
37183054214,Census Tract 542.14; Wake County; North Carolina,Census Tract 542.14; Wake County; North Carolina,35.922729241979795,-78.41410395091363,15.978166425646274,27.540318775475573,35.91260919675385,Raleigh,136.89155263059763,General Suburb
37183054220,Census Tract 542.20; Wake County; North Carolina,Census Tract 542.20; Wake County; North Carolina,35.93187725127375,-78.54049875242886,11.85889794992942,20.481258393560523,28.86127500633174,Raleigh,726.0155458187975,General Suburb
37183054116,Census Tract 541.16; Wake County; North Carolina,Census Tract 541.16; Wake County; North Carolina,35.85488280823508,-78.5405008398,7.551056557570798,22.222428112470133,29.126373702803924,Raleigh,1472.3094936526234,General Suburb
37183054216,Census Tract 542.16; Wake County; North Carolina,Census Tract 542.16; Wake County; North Carolina,35.921608433883776,-78.49070806510103,12.825785767970148,23.35431307631904,31.625707261654448,Raleigh,709.7770390288853,General Suburb
37183054221,Census Tract 542.21; Wake County; North Carolina,Census Tract 542.21; Wake County; North Carolina,35.96125445139023,-78.45158454906883,16.330999453156092,25.09641239626085,33.963768548402776,Raleigh,445.6535779209176,General Suburb
37183052305,Census Tract 523.05; Wake County; North Carolina,Census Tract 523.05; Wake County; North Carolina,35.76633726149912,-78.67350265964318,2.1808688390388378,20.155162675559595,23.695515427902187,Raleigh,447.55010175263044,General Suburb
37183054215,Census Tract 542.15; Wake County; North Carolina,Census Tract 542.15; Wake County; North Carolina,35.89499369723209,-78.46989033140393,12.34688458317747,24.937329658200582,32.81488181301102,Raleigh,408.6237997788538,General Suburb
37183054304,Census Tract 543.04; Wake County; North Carolina,Census Tract 543.04; Wake County; North Carolina,35.86333187128881,-78.32121274043021,18.67747475086742,33.541653785901545,41.26387542672127,Raleigh,206.0981013963761,General Suburb
37183053431,Census Tract 534.31; Wake County; North Carolina,Census Tract 534.31; Wake County; North Carolina,35.70056555891565,-78.82093756393539,11.612277248640284,20.735698550440294,19.72406132532631,Raleigh,717.0861345792239,General Suburb
37183052815,Census Tract 528.15; Wake County; North Carolina,Census Tract 528.15; Wake County; North Carolina,35.71527983447888,-78.60255448950643,4.872933774933744,25.410875314489402,28.842773603635663,Raleigh,853.9484846505497,General Suburb
37183054119,Census Tract 541.19; Wake County; North Carolina,Census Tract 541.19; Wake County; North Carolina,35.823030488380034,-78.55071726853404,5.747857952002373,22.771935618496308,28.95820662773937,Raleigh,2139.229560869166,Inner-Ring Suburb
37183052306,Census Tract 523.06; Wake County; North Carolina,Census Tract 523.06; Wake County; North Carolina,35.75099461806233,-78.70731801531876,4.349943436316274,19.914799041074097,22.509166620367893,Raleigh,1662.286347329693,General Suburb
37183053210,Census Tract 532.10; Wake County; North Carolina,Census Tract 532.10; Wake County; North Carolina,35.67535686956918,-78.76889620094553,10.27699283906844,23.183937420225977,22.991079987326163,Raleigh,780.2071365530417,General Suburb
37063001504,Census Tract 15.04; Durham County; North Carolina,Census Tract 15.04; Durham County; North Carolina,36.007710971972614,-78.95260970415715,23.624406652690883,3.1641327879355954,8.714722333563632,Durham,2798.8089158321973,Inner-Ring Suburb
37063002036,Census Tract 20.36; Durham County; North Carolina,Census Tract 20.36; Durham County; North Carolina,35.888023251103846,-78.89662131552728,16.299119388859765,7.323131633652018,9.07717102775564,Durham,799.2582286522739,General Suburb
37063001713,Census Tract 17.13; Durham County; North Carolina,Census Tract 17.13; Durham County; North Carolina,36.037739222163864,-78.9708599480996,25.781453291638137,5.043941860431196,9.828548338566868,Durham,819.9041230437082,General Suburb
37063001604,Census Tract 16.04; Durham County; North Carolina,Census Tract 16.04; Durham County; North Carolina,36.093110230564086,-78.95513933782945,27.992639399874427,7.541250642283786,13.644680165474755,Durham,454.1925464799127,General Suburb
37063001801,Census Tract 18.01; Durham County; North Carolina,Census Tract 18.01; Durham County; North Carolina,36.05174757681885,-78.82755335690842,21.58343106925313,5.628708553125811,15.952671943792463,Durham,288.24532147360065,General Suburb
37183053435,Census Tract 534.35; Wake County; North Carolina,Census Tract 534.35; Wake County; North Carolina,35.74564295061916,-78.83092174734807,11.05683719422323,17.573237431177866,17.10909418881562,Raleigh,2374.2512688314623,General Suburb
37183054224,Census Tract 542.24; Wake County; North Carolina,Census Tract 542.24; Wake County; North Carolina,35.97518179592077,-78.49883389850953,15.60412650047627,22.388160230172137,31.448077965229082,Raleigh,2047.6795836381757,General Suburb
37183053427,Census Tract 534.27; Wake County; North Carolina,Census Tract 534.27; Wake County; North Carolina,35.736773712513546,-78.92090663951542,16.12479714306465,17.816476226692824,14.342267235287641,Chapel Hill,1208.3304525692063,General Suburb
37063002300,Census Tract 23; Durham County; North Carolina,Census Tract 23; Durham County; North Carolina,35.98719351928641,-78.90148143629116,20.565898327414647,0.49710607205633334,10.03195458175968,Durham,3019.7758526047837,Inner-Ring Suburb
37183054218,Census Tract 542.18; Wake County; North Carolina,Census Tract 542.18; Wake County; North Carolina,35.899115718707414,-78.5225305385306,10.49596652011192,22.033569661442826,29.85981522607103,Raleigh,1804.6576860066505,General Suburb
37135010804,Census Tract 108.04; Orange County; North Carolina,Census Tract 108.04; Orange County; North Carolina,36.20937249066954,-79.1625270990067,41.72370852658517,20.940996204688613,21.314147280759215,Durham,32.86955137900139,Exurban Suburb
37135011208,Census Tract 112.08; Orange County; North Carolina,Census Tract 112.08; Orange County; North Carolina,35.985568616349745,-79.08222096658584,28.642186651464677,10.28184219817607,5.214009607772747,Chapel Hill,340.3795574375377,General Suburb
37135010903,Census Tract 109.03; Orange County; North Carolina,Census Tract 109.03; Orange County; North Carolina,36.11395200375079,-79.04720012457264,32.51246578327427,11.729922917082332,13.878965384835128,Durham,94.37254090199697,General Suburb
37135010709,Census Tract 107.09; Orange County; North Carolina,Census Tract 107.09; Orange County; North Carolina,35.889930671204155,-79.08725683555959,26.28348710054065,12.770053316936865,2.3842082745974587,Chapel Hill,1054.0184329068518,General Suburb
37063001806,Census Tract 18.06; Durham County; North Carolina,Census Tract 18.06; Durham County; North Carolina,36.01901339970664,-78.79159193818737,18.637043997830997,6.225707173974467,16.484858800076083,Durham,322.04183954079497,General Suburb
37135011204,Census Tract 112.04; Orange County; North Carolina,Census Tract 112.04; Orange County; North Carolina,35.99059499245752,-79.02941170933613,26.308215514303207,7.316576405874008,5.547431720190667,Chapel Hill,152.40053653015352,General Suburb
37183053717,Census Tract 537.17; Wake County; North Carolina,Census Tract 537.17; Wake County; North Carolina,35.91141810267109,-78.76237787881885,11.45953840079941,9.518777837955529,16.420308879916135,Durham,923.7934406731547,General Suburb
37183053011,Census Tract 530.11; Wake County; North Carolina,Census Tract 530.11; Wake County; North Carolina,35.76001885854333,-78.72710529093871,5.164433716090624,18.802611355478458,21.236562115032083,Raleigh,1807.0830799271307,General Suburb
37183053436,Census Tract 534.36; Wake County; North Carolina,Census Tract 534.36; Wake County; North Carolina,35.72936092939263,-78.83989881702192,11.830216417501601,18.57791381567741,17.53988734768707,Raleigh,1527.8733574147561,General Suburb
37183052810,Census Tract 528.10; Wake County; North Carolina,Census Tract 528.10; Wake County; North Carolina,35.73187566290418,-78.53503401588726,6.658390357010803,27.24789129877058,31.75115901765332,Raleigh,2464.153287711209,Inner-Ring Suburb
37183053208,Census Tract 532.08; Wake County; North Carolina,Census Tract 532.08; Wake County; North Carolina,35.646982792667835,-78.88628604863744,16.663192429719853,23.9865256083545,20.70308371044262,Raleigh,504.21272765013316,General Suburb
37183052102,Census Tract 521.02; Wake County; North Carolina,Census Tract 521.02; Wake County; North Carolina,35.752705132476656,-78.60098104046403,2.7941107510987337,23.57123024161389,27.785774808801776,Raleigh,2738.636890716089,Inner-Ring Suburb
37183053003,Census Tract 530.03; Wake County; North Carolina,Census Tract 530.03; Wake County; North Carolina,35.746549109251305,-78.74536856039023,6.427753242159576,19.129041918087193,20.856334261509968,Raleigh,1453.3897939144852,General Suburb
37183052809,Census Tract 528.09; Wake County; North Carolina,Census Tract 528.09; Wake County; North Carolina,35.66615207618619,-78.54757491092188,9.342584904387875,29.996285828690187,33.207063910464925,Raleigh,238.58967955670406,General Suburb
37183053111,Census Tract 531.11; Wake County; North Carolina,Census Tract 531.11; Wake County; North Carolina,35.6536436866404,-78.72572440794045,9.992264012828398,25.432589109023013,25.766277343813737,Raleigh,639.8050277790471,General Suburb
37183053806,Census Tract 538.06; Wake County; North Carolina,Census Tract 538.06; Wake County; North Carolina,35.940177611021895,-78.63742941177499,11.094938820990942,15.070941573497407,23.481772373821745,Raleigh,489.08010666937804,General Suburb
37183054403,Census Tract 544.03; Wake County; North Carolina,Census Tract 544.03; Wake County; North Carolina,35.833044223392434,-78.4152462034857,13.027445217542079,29.244947997063075,36.288068531046434,Raleigh,192.03862732781886,General Suburb
37063001811,Census Tract 18.11; Durham County; North Carolina,Census Tract 18.11; Durham County; North Carolina,35.988291429558565,-78.8159158081388,17.51816140642043,4.639175989290094,14.385546733979739,Durham,1715.4350938639586,General Suburb
37063001708,Census Tract 17.08; Durham County; North Carolina,Census Tract 17.08; Durham County; North Carolina,36.06771573861878,-78.88602513062078,24.260188812036585,5.14150845112881,14.284947736188201,Durham,1275.8919337478098,General Suburb
37063002013,Census Tract 20.13; Durham County; North Carolina,Census Tract 20.13; Durham County; North Carolina,35.890236060095845,-78.90988046944042,17.03005938516288,7.19712038778608,8.319427649717387,Durham,1552.6766240452516,General Suburb
37063001001,Census Tract 10.01; Durham County; North Carolina,Census Tract 10.01; Durham County; North Carolina,35.984531099581105,-78.87611390857471,19.43902694904776,1.4171487562141474,11.193918475829223,Durham,2484.07793273134,Inner-Ring Suburb
37183052509,Census Tract 525.09; Wake County; North Carolina,Census Tract 525.09; Wake County; North Carolina,35.82770376312309,-78.71738885204155,5.5441712065520505,15.324938941129272,19.846926991286264,Raleigh,1180.002622109178,General Suburb
37183053727,Census Tract 537.27; Wake County; North Carolina,Census Tract 537.27; Wake County; North Carolina,35.86692248953641,-78.73180755991427,7.993944405586957,12.81287168277047,18.415364742382636,Raleigh,1577.5093976748033,General Suburb
37183053426,Census Tract 534.26; Wake County; North Carolina,Census Tract 534.26; Wake County; North Carolina,35.76291310330696,-78.90830236480912,15.185612752486712,15.975818542711389,13.269487891700889,Chapel Hill,559.9903937661494,General Suburb
37183053005,Census Tract 530.05; Wake County; North Carolina,Census Tract 530.05; Wake County; North Carolina,35.71351071725651,-78.77305698394589,8.83405767348327,20.615805790081037,21.007899392645204,Raleigh,944.5933106007024,General Suburb
37183053804,Census Tract 538.04; Wake County; North Carolina,Census Tract 538.04; Wake County; North Carolina,35.982721884604175,-78.67051511061986,14.15049894864508,12.775097119833736,22.07958576924789,Durham,189.93898080742386,General Suburb
37063002038,Census Tract 20.38; Durham County; North Carolina,Census Tract 20.38; Durham County; North Carolina,35.91224939032279,-78.83168684004315,14.192671956236701,6.775778096316436,12.541438805345049,Durham,857.3090619579508,General Suburb
37183054118,Census Tract 541.18; Wake County; North Carolina,Census Tract 541.18; Wake County; North Carolina,35.80551688445747,-78.55237580928119,5.1324781405999556,23.347201886568307,29.155642785494848,Raleigh,1706.0020542025306,General Suburb
37183053004,Census Tract 530.04; Wake County; North Carolina,Census Tract 530.04; Wake County; North Carolina,35.7356429079566,-78.7672008189577,7.8447334416607015,19.30757542020729,20.29542304805255,Raleigh,1435.7857519637116,General Suburb
37183053109,Census Tract 531.09; Wake County; North Carolina,Census Tract 531.09; Wake County; North Carolina,35.59333616334117,-78.7343735781538,13.955506924009883,29.173123824842882,28.517706132502745,Raleigh,594.4138327276332,General Suburb
37183053411,Census Tract 534.11; Wake County; North Carolina,Census Tract 534.11; Wake County; North Carolina,35.796948540243264,-78.8987134753198,14.650227382604648,13.614959020713526,11.91224591130339,Chapel Hill,1282.940786669872,General Suburb
37135011210,Census Tract 112.10; Orange County; North Carolina,Census Tract 112.10; Orange County; North Carolina,35.9125631268455,-79.20554324501153,33.07634620081563,18.066162499686452,8.379661363216504,Chapel Hill,67.31653030190624,General Suburb
37063002020,Census Tract 20.20; Durham County; North Carolina,Census Tract 20.20; Durham County; North Carolina,35.882466613925864,-78.94277319438444,18.48255139632783,8.09272887222937,6.672998716896699,Chapel Hill,1014.3289847060937,General Suburb
37183054015,Census Tract 540.15; Wake County; North Carolina,Census Tract 540.15; Wake County; North Carolina,35.86409140391144,-78.56773111782516,7.047414662156417,20.572763023857107,27.530287381585374,Raleigh,1682.3705222338212,General Suburb
37183054111,Census Tract 541.11; Wake County; North Carolina,Census Tract 541.11; Wake County; North Carolina,35.853283477877014,-78.46915127305725,10.752946845515934,25.920894252073943,33.10067110409513,Raleigh,208.09054313457895,General Suburb
37183053608,Census Tract 536.08; Wake County; North Carolina,Census Tract 536.08; Wake County; North Carolina,35.8544945873611,-78.85437205263926,13.170653290732213,9.95149228143681,11.983275782638435,Durham,2368.7142693197834,General Suburb
37183054402,Census Tract 544.02; Wake County; North Carolina,Census Tract 544.02; Wake County; North Carolina,35.767405786577754,-78.39430530067868,13.698145006838978,32.2820341168839,38.39567850892207,Raleigh,371.7661144671575,General Suburb
37183053723,Census Tract 537.23; Wake County; North Carolina,Census Tract 537.23; Wake County; North Carolina,35.891799339441235,-78.65526730698453,7.810960178599906,15.334224126247607,22.465220584284793,Raleigh,2357.5897783321225,General Suburb
37183054404,Census Tract 544.04; Wake County; North Carolina,Census Tract 544.04; Wake County; North Carolina,35.80301849620862,-78.38334824749883,14.374595859235134,31.713942110241977,38.41778882933994,Raleigh,465.37884516481654,General Suburb
37063002031,Census Tract 20.31; Durham County; North Carolina,Census Tract 20.31; Durham County; North Carolina,35.959325239997334,-78.96147258991097,21.950265372809035,4.254222982995637,6.164642898863911,Durham,2519.248099838765,Inner-Ring Suburb
37063002023,Census Tract 20.23; Durham County; North Carolina,Census Tract 20.23; Durham County; North Carolina,35.917774567605356,-78.94102954815685,19.462328057560434,5.776607407088604,6.430050210223334,Durham,2086.8389072547493,Inner-Ring Suburb
37063001802,Census Tract 18.02; Durham County; North Carolina,Census Tract 18.02; Durham County; North Carolina,35.98794123282599,-78.85124367774675,18.693574120627492,2.680307352594222,12.552837633886517,Durham,1269.2813131252985,General Suburb
37183053105,Census Tract 531.05; Wake County; North Carolina,Census Tract 531.05; Wake County; North Carolina,35.60777503965552,-78.78661161729192,14.501683345251967,27.413588572058114,25.944463436016207,Raleigh,1015.3369634460036,General Suburb
37183053808,Census Tract 538.08; Wake County; North Carolina,Census Tract 538.08; Wake County; North Carolina,35.91637083703001,-78.61907614814832,9.5104643689945,16.528125085822857,24.439191351592864,Raleigh,432.503642613539,General Suburb
37183051700,Census Tract 517; Wake County; North Carolina,Census Tract 517; Wake County; North Carolina,35.82224073155642,-78.65297401012488,3.0603100491856146,18.160004681511452,23.413972315572448,Raleigh,1297.9482488705507,General Suburb
37063000101,Census Tract 1.01; Durham County; North Carolina,Census Tract 1.01; Durham County; North Carolina,36.02412815566672,-78.88417792267921,21.793848950907705,2.232273084801307,12.281990083756687,Durham,1927.5445084044652,General Suburb
37183053616,Census Tract 536.16; Wake County; North Carolina,Census Tract 536.16; Wake County; North Carolina,35.80452572804642,-78.8396019210284,11.418148496851995,13.501444294256347,14.24602551040216,Raleigh,2094.007187034074,General Suburb
37183052814,Census Tract 528.14; Wake County; North Carolina,Census Tract 528.14; Wake County; North Carolina,35.67982665628181,-78.59248546832484,7.355085168532801,27.66234095710245,30.564257015189273,Raleigh,645.8779649422509,General Suburb
37063980100,Census Tract 9801; Durham County; North Carolina,Census Tract 9801; Durham County; North Carolina,35.90454951256118,-78.86894927431828,15.54236815768171,6.39909095000716,10.473655932130074,Durham,0,General Suburb
37183053115,Census Tract 531.15; Wake County; North Carolina,Census Tract 531.15; Wake County; North Carolina,35.54109731549247,-78.71869755428185,17.087332414907674,32.87774675258652,31.91417177217443,Raleigh,224.1074142697798,General Suburb
37183054222,Census Tract 542.22; Wake County; North Carolina,Census Tract 542.22; Wake County; North Carolina,35.942962429070995,-78.47857672595583,14.397727619614699,23.750955682393837,32.360234982507734,Raleigh,1281.5217130529006,General Suburb
37183053010,Census Tract 530.10; Wake County; North Carolina,Census Tract 530.10; Wake County; North Carolina,35.715044381621425,-78.70528509313212,5.834950542244276,22.10618639262175,23.94038347907054,Raleigh,370.9087095038632,General Suburb
37183053614,Census Tract 536.14; Wake County; North Carolina,Census Tract 536.14; Wake County; North Carolina,35.90910772729161,-78.8037366495961,12.885143726781894,7.909275683394643,14.108459120721106,Durham,1996.3696173785422,General Suburb
37183054022,Census Tract 540.22; Wake County; North Carolina,Census Tract 540.22; Wake County; North Carolina,35.87754103048765,-78.5575093202296,8.137915543417353,20.70889005905629,27.998815286751867,Raleigh,1696.1640328672481,General Suburb
37135011903,Census Tract 119.03; Orange County; North Carolina,Census Tract 119.03; Orange County; North Carolina,35.95416233509118,-79.05236360126638,26.13879361665028,9.02771190852707,2.8367493567228723,Chapel Hill,1713.2269968010169,General Suburb
37135011904,Census Tract 119.04; Orange County; North Carolina,Census Tract 119.04; Orange County; North Carolina,35.94797396516917,-79.04510804284779,25.58259476962097,8.788044759007386,2.4759962817077694,Chapel Hill,1128.188095181854,General Suburb
37183053434,Census Tract 534.34; Wake County; North Carolina,Census Tract 534.34; Wake County; North Carolina,35.72864235133355,-78.86712451707592,13.310250892399376,18.41898461673211,16.563213465984916,Raleigh,2807.0111893472017,General Suburb
37063000700,Census Tract 7; Durham County; North Carolina,Census Tract 7; Durham County; North Carolina,35.98271840894182,-78.91447566638081,20.884604575174208,1.1812411494423665,9.249815886383537,Durham,1977.4627610011069,General Suburb
